Entity,Code,Date,Total confirmed deaths due to COVID-19 per million people,Total confirmed deaths due to COVID-19 per million people Annotations
Rwanda,RWA,2020-08-17,0.618,
Rwanda,RWA,2020-08-18,0.618,
Rwanda,RWA,2020-08-19,0.772,
Rwanda,RWA,2020-08-20,0.772,
Rwanda,RWA,2020-08-21,0.849,
Rwanda,RWA,2020-08-22,0.849,
Rwanda,RWA,2020-08-23,0.849,
Rwanda,RWA,2020-08-24,0.926,
Rwanda,RWA,2020-08-25,1.081,
Rwanda,RWA,2020-08-26,1.158,
Rwanda,RWA,2020-08-27,1.158,
Rwanda,RWA,2020-08-28,1.158,
Rwanda,RWA,2020-08-29,1.235,
Rwanda,RWA,2020-08-30,1.235,
Rwanda,RWA,2020-08-31,1.235,
Rwanda,RWA,2020-09-01,1.235,
Rwanda,RWA,2020-09-02,1.235,
Rwanda,RWA,2020-09-03,1.313,
Rwanda,RWA,2020-09-04,1.39,
Rwanda,RWA,2020-09-05,1.39,
Rwanda,RWA,2020-09-06,1.39,
Rwanda,RWA,2020-09-07,1.467,
Rwanda,RWA,2020-09-08,1.467,
Rwanda,RWA,2020-09-09,1.544,
Rwanda,RWA,2020-09-10,1.621,
Rwanda,RWA,2020-09-11,1.699,
Rwanda,RWA,2020-09-12,1.699,
Rwanda,RWA,2020-09-13,1.699,
Rwanda,RWA,2020-09-14,1.699,
Rwanda,RWA,2020-09-15,1.699,
Rwanda,RWA,2020-09-16,1.699,
Rwanda,RWA,2020-09-17,1.699,
Rwanda,RWA,2020-09-18,1.776,
Rwanda,RWA,2020-09-19,1.93,
Rwanda,RWA,2020-09-20,2.007,
Rwanda,RWA,2020-09-21,2.007,
Rwanda,RWA,2020-09-22,2.085,
Saint Kitts and Nevis,KNA,2020-03-26,0,
Saint Kitts and Nevis,KNA,2020-03-27,0,
Saint Kitts and Nevis,KNA,2020-03-28,0,
Saint Kitts and Nevis,KNA,2020-03-29,0,
Saint Kitts and Nevis,KNA,2020-03-30,0,
Saint Kitts and Nevis,KNA,2020-03-31,0,
Saint Kitts and Nevis,KNA,2020-04-01,0,
Saint Kitts and Nevis,KNA,2020-04-02,0,
Saint Kitts and Nevis,KNA,2020-04-03,0,
Saint Kitts and Nevis,KNA,2020-04-04,0,
Saint Kitts and Nevis,KNA,2020-04-05,0,
Saint Kitts and Nevis,KNA,2020-04-06,0,
Saint Kitts and Nevis,KNA,2020-04-07,0,
Saint Kitts and Nevis,KNA,2020-04-08,0,
Saint Kitts and Nevis,KNA,2020-04-09,0,
Saint Kitts and Nevis,KNA,2020-04-10,0,
Saint Kitts and Nevis,KNA,2020-04-11,0,
Saint Kitts and Nevis,KNA,2020-04-12,0,
Saint Kitts and Nevis,KNA,2020-04-13,0,
Saint Kitts and Nevis,KNA,2020-04-14,0,
Saint Kitts and Nevis,KNA,2020-04-15,0,
Saint Kitts and Nevis,KNA,2020-04-16,0,
Saint Kitts and Nevis,KNA,2020-04-17,0,
Saint Kitts and Nevis,KNA,2020-04-18,0,
Saint Kitts and Nevis,KNA,2020-04-19,0,
Saint Kitts and Nevis,KNA,2020-04-20,0,
Saint Kitts and Nevis,KNA,2020-04-21,0,
Saint Kitts and Nevis,KNA,2020-04-22,0,
Saint Kitts and Nevis,KNA,2020-04-23,0,
Saint Kitts and Nevis,KNA,2020-04-24,0,
Saint Kitts and Nevis,KNA,2020-04-25,0,
Saint Kitts and Nevis,KNA,2020-04-26,0,
Saint Kitts and Nevis,KNA,2020-04-27,0,
Saint Kitts and Nevis,KNA,2020-04-28,0,
Saint Kitts and Nevis,KNA,2020-04-29,0,
Saint Kitts and Nevis,KNA,2020-04-30,0,
Saint Kitts and Nevis,KNA,2020-05-01,0,
Saint Kitts and Nevis,KNA,2020-05-02,0,
Saint Kitts and Nevis,KNA,2020-05-03,0,
Saint Kitts and Nevis,KNA,2020-05-04,0,
Saint Kitts and Nevis,KNA,2020-05-05,0,
Saint Kitts and Nevis,KNA,2020-05-06,0,
Saint Kitts and Nevis,KNA,2020-05-07,0,
Saint Kitts and Nevis,KNA,2020-05-08,0,
Saint Kitts and Nevis,KNA,2020-05-09,0,
Saint Kitts and Nevis,KNA,2020-05-10,0,
Saint Kitts and Nevis,KNA,2020-05-11,0,
Saint Kitts and Nevis,KNA,2020-05-12,0,
Saint Kitts and Nevis,KNA,2020-05-13,0,
Saint Kitts and Nevis,KNA,2020-05-14,0,
Saint Kitts and Nevis,KNA,2020-05-15,0,
Saint Kitts and Nevis,KNA,2020-05-16,0,
Saint Kitts and Nevis,KNA,2020-05-17,0,
Saint Kitts and Nevis,KNA,2020-05-18,0,
Saint Kitts and Nevis,KNA,2020-05-19,0,
Saint Kitts and Nevis,KNA,2020-05-20,0,
Saint Kitts and Nevis,KNA,2020-05-21,0,
Saint Kitts and Nevis,KNA,2020-05-22,0,
Saint Kitts and Nevis,KNA,2020-05-23,0,
Saint Kitts and Nevis,KNA,2020-05-24,0,
Saint Kitts and Nevis,KNA,2020-05-25,0,
Saint Kitts and Nevis,KNA,2020-05-26,0,
Saint Kitts and Nevis,KNA,2020-05-27,0,
Saint Kitts and Nevis,KNA,2020-05-28,0,
Saint Kitts and Nevis,KNA,2020-05-29,0,
Saint Kitts and Nevis,KNA,2020-05-30,0,
Saint Kitts and Nevis,KNA,2020-05-31,0,
Saint Kitts and Nevis,KNA,2020-06-01,0,
Saint Kitts and Nevis,KNA,2020-06-02,0,
Saint Kitts and Nevis,KNA,2020-06-03,0,
Saint Kitts and Nevis,KNA,2020-06-04,0,
Saint Kitts and Nevis,KNA,2020-06-05,0,
Saint Kitts and Nevis,KNA,2020-06-06,0,
Saint Kitts and Nevis,KNA,2020-06-07,0,
Saint Kitts and Nevis,KNA,2020-06-08,0,
Saint Kitts and Nevis,KNA,2020-06-09,0,
Saint Kitts and Nevis,KNA,2020-06-10,0,
Saint Kitts and Nevis,KNA,2020-06-11,0,
Saint Kitts and Nevis,KNA,2020-06-12,0,
Saint Kitts and Nevis,KNA,2020-06-13,0,
Saint Kitts and Nevis,KNA,2020-06-14,0,
Saint Kitts and Nevis,KNA,2020-06-15,0,
Saint Kitts and Nevis,KNA,2020-06-16,0,
Saint Kitts and Nevis,KNA,2020-06-17,0,
Saint Kitts and Nevis,KNA,2020-06-18,0,
Saint Kitts and Nevis,KNA,2020-06-19,0,
Saint Kitts and Nevis,KNA,2020-06-20,0,
Saint Kitts and Nevis,KNA,2020-06-21,0,
Saint Kitts and Nevis,KNA,2020-06-22,0,
Saint Kitts and Nevis,KNA,2020-06-23,0,
Saint Kitts and Nevis,KNA,2020-06-24,0,
Saint Kitts and Nevis,KNA,2020-06-25,0,
Saint Kitts and Nevis,KNA,2020-06-26,0,
Saint Kitts and Nevis,KNA,2020-06-27,0,
Saint Kitts and Nevis,KNA,2020-06-28,0,
Saint Kitts and Nevis,KNA,2020-06-29,0,
Saint Kitts and Nevis,KNA,2020-06-30,0,
Saint Kitts and Nevis,KNA,2020-07-01,0,
Saint Kitts and Nevis,KNA,2020-07-02,0,
Saint Kitts and Nevis,KNA,2020-07-03,0,
Saint Kitts and Nevis,KNA,2020-07-04,0,
Saint Kitts and Nevis,KNA,2020-07-05,0,
Saint Kitts and Nevis,KNA,2020-07-06,0,
Saint Kitts and Nevis,KNA,2020-07-07,0,
Saint Kitts and Nevis,KNA,2020-07-08,0,
Saint Kitts and Nevis,KNA,2020-07-09,0,
Saint Kitts and Nevis,KNA,2020-07-10,0,
Saint Kitts and Nevis,KNA,2020-07-11,0,
Saint Kitts and Nevis,KNA,2020-07-12,0,
Saint Kitts and Nevis,KNA,2020-07-13,0,
Saint Kitts and Nevis,KNA,2020-07-14,0,
Saint Kitts and Nevis,KNA,2020-07-15,0,
Saint Kitts and Nevis,KNA,2020-07-16,0,
Saint Kitts and Nevis,KNA,2020-07-17,0,
Saint Kitts and Nevis,KNA,2020-07-18,0,
Saint Kitts and Nevis,KNA,2020-07-19,0,
Saint Kitts and Nevis,KNA,2020-07-20,0,
Saint Kitts and Nevis,KNA,2020-07-21,0,
Saint Kitts and Nevis,KNA,2020-07-22,0,
Saint Kitts and Nevis,KNA,2020-07-23,0,
Saint Kitts and Nevis,KNA,2020-07-24,0,
Saint Kitts and Nevis,KNA,2020-07-25,0,
Saint Kitts and Nevis,KNA,2020-07-26,0,
Saint Kitts and Nevis,KNA,2020-07-27,0,
Saint Kitts and Nevis,KNA,2020-07-28,0,
Saint Kitts and Nevis,KNA,2020-07-29,0,
Saint Kitts and Nevis,KNA,2020-07-30,0,
Saint Kitts and Nevis,KNA,2020-07-31,0,
Saint Kitts and Nevis,KNA,2020-08-01,0,
Saint Kitts and Nevis,KNA,2020-08-02,0,
Saint Kitts and Nevis,KNA,2020-08-03,0,
Saint Kitts and Nevis,KNA,2020-08-04,0,
Saint Kitts and Nevis,KNA,2020-08-05,0,
Saint Kitts and Nevis,KNA,2020-08-06,0,
Saint Kitts and Nevis,KNA,2020-08-07,0,
Saint Kitts and Nevis,KNA,2020-08-08,0,
Saint Kitts and Nevis,KNA,2020-08-09,0,
Saint Kitts and Nevis,KNA,2020-08-10,0,
Saint Kitts and Nevis,KNA,2020-08-11,0,
Saint Kitts and Nevis,KNA,2020-08-12,0,
Saint Kitts and Nevis,KNA,2020-08-13,0,
Saint Kitts and Nevis,KNA,2020-08-14,0,
Saint Kitts and Nevis,KNA,2020-08-15,0,
Saint Kitts and Nevis,KNA,2020-08-16,0,
Saint Kitts and Nevis,KNA,2020-08-17,0,
Saint Kitts and Nevis,KNA,2020-08-18,0,
Saint Kitts and Nevis,KNA,2020-08-19,0,
Saint Kitts and Nevis,KNA,2020-08-20,0,
Saint Kitts and Nevis,KNA,2020-08-21,0,
Saint Kitts and Nevis,KNA,2020-08-22,0,
Saint Kitts and Nevis,KNA,2020-08-23,0,
Saint Kitts and Nevis,KNA,2020-08-24,0,
Saint Kitts and Nevis,KNA,2020-08-25,0,
Saint Kitts and Nevis,KNA,2020-08-26,0,
Saint Kitts and Nevis,KNA,2020-08-27,0,
Saint Kitts and Nevis,KNA,2020-08-28,0,
Saint Kitts and Nevis,KNA,2020-08-29,0,
Saint Kitts and Nevis,KNA,2020-08-30,0,
Saint Kitts and Nevis,KNA,2020-08-31,0,
Saint Kitts and Nevis,KNA,2020-09-01,0,
Saint Kitts and Nevis,KNA,2020-09-02,0,
Saint Kitts and Nevis,KNA,2020-09-03,0,
Saint Kitts and Nevis,KNA,2020-09-04,0,
Saint Kitts and Nevis,KNA,2020-09-05,0,
Saint Kitts and Nevis,KNA,2020-09-06,0,
Saint Kitts and Nevis,KNA,2020-09-07,0,
Saint Kitts and Nevis,KNA,2020-09-08,0,
Saint Kitts and Nevis,KNA,2020-09-09,0,
Saint Kitts and Nevis,KNA,2020-09-10,0,
Saint Kitts and Nevis,KNA,2020-09-11,0,
Saint Kitts and Nevis,KNA,2020-09-12,0,
Saint Kitts and Nevis,KNA,2020-09-13,0,
Saint Kitts and Nevis,KNA,2020-09-14,0,
Saint Kitts and Nevis,KNA,2020-09-15,0,
Saint Kitts and Nevis,KNA,2020-09-16,0,
Saint Kitts and Nevis,KNA,2020-09-17,0,
Saint Kitts and Nevis,KNA,2020-09-18,0,
Saint Kitts and Nevis,KNA,2020-09-19,0,
Saint Kitts and Nevis,KNA,2020-09-20,0,
Saint Kitts and Nevis,KNA,2020-09-21,0,
Saint Kitts and Nevis,KNA,2020-09-22,0,
Saint Lucia,LCA,2020-03-15,0,
Saint Lucia,LCA,2020-03-16,0,
Saint Lucia,LCA,2020-03-17,0,
Saint Lucia,LCA,2020-03-18,0,
Saint Lucia,LCA,2020-03-19,0,
Saint Lucia,LCA,2020-03-20,0,
Saint Lucia,LCA,2020-03-21,0,
Saint Lucia,LCA,2020-03-22,0,
Saint Lucia,LCA,2020-03-23,0,
Saint Lucia,LCA,2020-03-24,0,
Saint Lucia,LCA,2020-03-25,0,
Saint Lucia,LCA,2020-03-26,0,
Saint Lucia,LCA,2020-03-27,0,
Saint Lucia,LCA,2020-03-28,0,
Saint Lucia,LCA,2020-03-29,0,
Saint Lucia,LCA,2020-03-30,0,
Saint Lucia,LCA,2020-03-31,0,
Saint Lucia,LCA,2020-04-01,0,
Saint Lucia,LCA,2020-04-02,0,
Saint Lucia,LCA,2020-04-03,0,
Saint Lucia,LCA,2020-04-04,0,
Saint Lucia,LCA,2020-04-05,0,
Saint Lucia,LCA,2020-04-06,0,
Saint Lucia,LCA,2020-04-07,0,
Saint Lucia,LCA,2020-04-08,0,
Saint Lucia,LCA,2020-04-09,0,
Saint Lucia,LCA,2020-04-10,0,
Saint Lucia,LCA,2020-04-11,0,
Saint Lucia,LCA,2020-04-12,0,
Saint Lucia,LCA,2020-04-13,0,
Saint Lucia,LCA,2020-04-14,0,
Saint Lucia,LCA,2020-04-15,0,
Saint Lucia,LCA,2020-04-16,0,
Saint Lucia,LCA,2020-04-17,0,
Saint Lucia,LCA,2020-04-18,0,
Saint Lucia,LCA,2020-04-19,0,
Saint Lucia,LCA,2020-04-20,0,
Saint Lucia,LCA,2020-04-21,0,
Saint Lucia,LCA,2020-04-22,0,
Saint Lucia,LCA,2020-04-23,0,
Saint Lucia,LCA,2020-04-24,0,
Saint Lucia,LCA,2020-04-25,0,
Saint Lucia,LCA,2020-04-26,0,
Saint Lucia,LCA,2020-04-27,0,
Saint Lucia,LCA,2020-04-28,0,
Saint Lucia,LCA,2020-04-29,0,
Saint Lucia,LCA,2020-04-30,0,
Saint Lucia,LCA,2020-05-01,0,
Saint Lucia,LCA,2020-05-02,0,
Saint Lucia,LCA,2020-05-03,0,
Saint Lucia,LCA,2020-05-04,0,
Saint Lucia,LCA,2020-05-05,0,
Saint Lucia,LCA,2020-05-06,0,
Saint Lucia,LCA,2020-05-07,0,
Saint Lucia,LCA,2020-05-08,0,
Saint Lucia,LCA,2020-05-09,0,
Saint Lucia,LCA,2020-05-10,0,
Saint Lucia,LCA,2020-05-11,0,
Saint Lucia,LCA,2020-05-12,0,
Saint Lucia,LCA,2020-05-13,0,
Saint Lucia,LCA,2020-05-14,0,
Saint Lucia,LCA,2020-05-15,0,
Saint Lucia,LCA,2020-05-16,0,
Saint Lucia,LCA,2020-05-17,0,
Saint Lucia,LCA,2020-05-18,0,
Saint Lucia,LCA,2020-05-19,0,
Saint Lucia,LCA,2020-05-20,0,
Saint Lucia,LCA,2020-05-21,0,
Saint Lucia,LCA,2020-05-22,0,
Saint Lucia,LCA,2020-05-23,0,
Saint Lucia,LCA,2020-05-24,0,
Saint Lucia,LCA,2020-05-25,0,
Saint Lucia,LCA,2020-05-26,0,
Saint Lucia,LCA,2020-05-27,0,
Saint Lucia,LCA,2020-05-28,0,
Saint Lucia,LCA,2020-05-29,0,
Saint Lucia,LCA,2020-05-30,0,
Saint Lucia,LCA,2020-05-31,0,
Saint Lucia,LCA,2020-06-01,0,
Saint Lucia,LCA,2020-06-02,0,
Saint Lucia,LCA,2020-06-03,0,
Saint Lucia,LCA,2020-06-04,0,
Saint Lucia,LCA,2020-06-05,0,
Saint Lucia,LCA,2020-06-06,0,
Saint Lucia,LCA,2020-06-07,0,
Saint Lucia,LCA,2020-06-08,0,
Saint Lucia,LCA,2020-06-09,0,
Saint Lucia,LCA,2020-06-10,0,
Saint Lucia,LCA,2020-06-11,0,
Saint Lucia,LCA,2020-06-12,0,
Saint Lucia,LCA,2020-06-13,0,
Saint Lucia,LCA,2020-06-14,0,
Saint Lucia,LCA,2020-06-15,0,
Saint Lucia,LCA,2020-06-16,0,
Saint Lucia,LCA,2020-06-17,0,
Saint Lucia,LCA,2020-06-18,0,
Saint Lucia,LCA,2020-06-19,0,
Saint Lucia,LCA,2020-06-20,0,
Saint Lucia,LCA,2020-06-21,0,
Saint Lucia,LCA,2020-06-22,0,
Saint Lucia,LCA,2020-06-23,0,
Saint Lucia,LCA,2020-06-24,0,
Saint Lucia,LCA,2020-06-25,0,
Saint Lucia,LCA,2020-06-26,0,
Saint Lucia,LCA,2020-06-27,0,
Saint Lucia,LCA,2020-06-28,0,
Saint Lucia,LCA,2020-06-29,0,
Saint Lucia,LCA,2020-06-30,0,
Saint Lucia,LCA,2020-07-01,0,
Saint Lucia,LCA,2020-07-02,0,
Saint Lucia,LCA,2020-07-03,0,
Saint Lucia,LCA,2020-07-04,0,
Saint Lucia,LCA,2020-07-05,0,
Saint Lucia,LCA,2020-07-06,0,
Saint Lucia,LCA,2020-07-07,0,
Saint Lucia,LCA,2020-07-08,0,
Saint Lucia,LCA,2020-07-09,0,
Saint Lucia,LCA,2020-07-10,0,
Saint Lucia,LCA,2020-07-11,0,
Saint Lucia,LCA,2020-07-12,0,
Saint Lucia,LCA,2020-07-13,0,
Saint Lucia,LCA,2020-07-14,0,
Saint Lucia,LCA,2020-07-15,0,
Saint Lucia,LCA,2020-07-16,0,
Saint Lucia,LCA,2020-07-17,0,
Saint Lucia,LCA,2020-07-18,0,
Saint Lucia,LCA,2020-07-19,0,
Saint Lucia,LCA,2020-07-20,0,
Saint Lucia,LCA,2020-07-21,0,
Saint Lucia,LCA,2020-07-22,0,
Saint Lucia,LCA,2020-07-23,0,
Saint Lucia,LCA,2020-07-24,0,
Saint Lucia,LCA,2020-07-25,0,
Saint Lucia,LCA,2020-07-26,0,
Saint Lucia,LCA,2020-07-27,0,
Saint Lucia,LCA,2020-07-28,0,
Saint Lucia,LCA,2020-07-29,0,
Saint Lucia,LCA,2020-07-30,0,
Saint Lucia,LCA,2020-07-31,0,
Saint Lucia,LCA,2020-08-01,0,
Saint Lucia,LCA,2020-08-02,0,
Saint Lucia,LCA,2020-08-03,0,
Saint Lucia,LCA,2020-08-04,0,
Saint Lucia,LCA,2020-08-05,0,
Saint Lucia,LCA,2020-08-06,0,
Saint Lucia,LCA,2020-08-07,0,
Saint Lucia,LCA,2020-08-08,0,
Saint Lucia,LCA,2020-08-09,0,
Saint Lucia,LCA,2020-08-10,0,
Saint Lucia,LCA,2020-08-11,0,
Saint Lucia,LCA,2020-08-12,0,
Saint Lucia,LCA,2020-08-13,0,
Saint Lucia,LCA,2020-08-14,0,
Saint Lucia,LCA,2020-08-15,0,
Saint Lucia,LCA,2020-08-16,0,
Saint Lucia,LCA,2020-08-17,0,
Saint Lucia,LCA,2020-08-18,0,
Saint Lucia,LCA,2020-08-19,0,
Saint Lucia,LCA,2020-08-20,0,
Saint Lucia,LCA,2020-08-21,0,
Saint Lucia,LCA,2020-08-22,0,
Saint Lucia,LCA,2020-08-23,0,
Saint Lucia,LCA,2020-08-24,0,
Saint Lucia,LCA,2020-08-25,0,
Saint Lucia,LCA,2020-08-26,0,
Saint Lucia,LCA,2020-08-27,0,
Saint Lucia,LCA,2020-08-28,0,
Saint Lucia,LCA,2020-08-29,0,
Saint Lucia,LCA,2020-08-30,0,
Saint Lucia,LCA,2020-08-31,0,
Saint Lucia,LCA,2020-09-01,0,
Saint Lucia,LCA,2020-09-02,0,
Saint Lucia,LCA,2020-09-03,0,
Saint Lucia,LCA,2020-09-04,0,
Saint Lucia,LCA,2020-09-05,0,
Saint Lucia,LCA,2020-09-06,0,
Saint Lucia,LCA,2020-09-07,0,
Saint Lucia,LCA,2020-09-08,0,
Saint Lucia,LCA,2020-09-09,0,
Saint Lucia,LCA,2020-09-10,0,
Saint Lucia,LCA,2020-09-11,0,
Saint Lucia,LCA,2020-09-12,0,
Saint Lucia,LCA,2020-09-13,0,
Saint Lucia,LCA,2020-09-14,0,
Saint Lucia,LCA,2020-09-15,0,
Saint Lucia,LCA,2020-09-16,0,
Saint Lucia,LCA,2020-09-17,0,
Saint Lucia,LCA,2020-09-18,0,
Saint Lucia,LCA,2020-09-19,0,
Saint Lucia,LCA,2020-09-20,0,
Saint Lucia,LCA,2020-09-21,0,
Saint Lucia,LCA,2020-09-22,0,
Saint Vincent and the Grenadines,VCT,2020-03-13,0,
Saint Vincent and the Grenadines,VCT,2020-03-25,0,
Saint Vincent and the Grenadines,VCT,2020-03-26,0,
Saint Vincent and the Grenadines,VCT,2020-03-27,0,
Saint Vincent and the Grenadines,VCT,2020-03-28,0,
Saint Vincent and the Grenadines,VCT,2020-03-29,0,
Saint Vincent and the Grenadines,VCT,2020-03-30,0,
Saint Vincent and the Grenadines,VCT,2020-03-31,0,
Saint Vincent and the Grenadines,VCT,2020-04-01,0,
Saint Vincent and the Grenadines,VCT,2020-04-02,0,
Saint Vincent and the Grenadines,VCT,2020-04-03,0,
Saint Vincent and the Grenadines,VCT,2020-04-04,0,
Saint Vincent and the Grenadines,VCT,2020-04-05,0,
Saint Vincent and the Grenadines,VCT,2020-04-06,0,
Saint Vincent and the Grenadines,VCT,2020-04-07,0,
Saint Vincent and the Grenadines,VCT,2020-04-08,0,
Saint Vincent and the Grenadines,VCT,2020-04-09,0,
Saint Vincent and the Grenadines,VCT,2020-04-10,0,
Saint Vincent and the Grenadines,VCT,2020-04-11,0,
Saint Vincent and the Grenadines,VCT,2020-04-12,0,
Saint Vincent and the Grenadines,VCT,2020-04-13,0,
Saint Vincent and the Grenadines,VCT,2020-04-14,0,
Saint Vincent and the Grenadines,VCT,2020-04-15,0,
Saint Vincent and the Grenadines,VCT,2020-04-16,0,
Saint Vincent and the Grenadines,VCT,2020-04-17,0,
Saint Vincent and the Grenadines,VCT,2020-04-18,0,
Saint Vincent and the Grenadines,VCT,2020-04-19,0,
Saint Vincent and the Grenadines,VCT,2020-04-20,0,
Saint Vincent and the Grenadines,VCT,2020-04-21,0,
Saint Vincent and the Grenadines,VCT,2020-04-22,0,
Saint Vincent and the Grenadines,VCT,2020-04-23,0,
Saint Vincent and the Grenadines,VCT,2020-04-24,0,
Saint Vincent and the Grenadines,VCT,2020-04-25,0,
Saint Vincent and the Grenadines,VCT,2020-04-26,0,
Saint Vincent and the Grenadines,VCT,2020-04-27,0,
Saint Vincent and the Grenadines,VCT,2020-04-28,0,
Saint Vincent and the Grenadines,VCT,2020-04-29,0,
Saint Vincent and the Grenadines,VCT,2020-04-30,0,
Saint Vincent and the Grenadines,VCT,2020-05-01,0,
Saint Vincent and the Grenadines,VCT,2020-05-02,0,
Saint Vincent and the Grenadines,VCT,2020-05-03,0,
Saint Vincent and the Grenadines,VCT,2020-05-04,0,
Saint Vincent and the Grenadines,VCT,2020-05-05,0,
Saint Vincent and the Grenadines,VCT,2020-05-06,0,
Saint Vincent and the Grenadines,VCT,2020-05-07,0,
Saint Vincent and the Grenadines,VCT,2020-05-08,0,
Saint Vincent and the Grenadines,VCT,2020-05-09,0,
Saint Vincent and the Grenadines,VCT,2020-05-10,0,
Saint Vincent and the Grenadines,VCT,2020-05-11,0,
Saint Vincent and the Grenadines,VCT,2020-05-12,0,
Saint Vincent and the Grenadines,VCT,2020-05-13,0,
Saint Vincent and the Grenadines,VCT,2020-05-14,0,
Saint Vincent and the Grenadines,VCT,2020-05-15,0,
Saint Vincent and the Grenadines,VCT,2020-05-16,0,
Saint Vincent and the Grenadines,VCT,2020-05-17,0,
Saint Vincent and the Grenadines,VCT,2020-05-18,0,
Saint Vincent and the Grenadines,VCT,2020-05-19,0,
Saint Vincent and the Grenadines,VCT,2020-05-20,0,
Saint Vincent and the Grenadines,VCT,2020-05-21,0,
Saint Vincent and the Grenadines,VCT,2020-05-22,0,
Saint Vincent and the Grenadines,VCT,2020-05-23,0,
Saint Vincent and the Grenadines,VCT,2020-05-24,0,
Saint Vincent and the Grenadines,VCT,2020-05-25,0,
Saint Vincent and the Grenadines,VCT,2020-05-26,0,
Saint Vincent and the Grenadines,VCT,2020-05-27,0,
Saint Vincent and the Grenadines,VCT,2020-05-28,0,
Saint Vincent and the Grenadines,VCT,2020-05-29,0,
Saint Vincent and the Grenadines,VCT,2020-05-30,0,
Saint Vincent and the Grenadines,VCT,2020-05-31,0,
Saint Vincent and the Grenadines,VCT,2020-06-01,0,
Saint Vincent and the Grenadines,VCT,2020-06-02,0,
Saint Vincent and the Grenadines,VCT,2020-06-03,0,
Saint Vincent and the Grenadines,VCT,2020-06-04,0,
Saint Vincent and the Grenadines,VCT,2020-06-05,0,
Saint Vincent and the Grenadines,VCT,2020-06-06,0,
Saint Vincent and the Grenadines,VCT,2020-06-07,0,
Saint Vincent and the Grenadines,VCT,2020-06-08,0,
Saint Vincent and the Grenadines,VCT,2020-06-09,0,
Saint Vincent and the Grenadines,VCT,2020-06-10,0,
Saint Vincent and the Grenadines,VCT,2020-06-11,0,
Saint Vincent and the Grenadines,VCT,2020-06-12,0,
Saint Vincent and the Grenadines,VCT,2020-06-13,0,
Saint Vincent and the Grenadines,VCT,2020-06-14,0,
Saint Vincent and the Grenadines,VCT,2020-06-15,0,
Saint Vincent and the Grenadines,VCT,2020-06-16,0,
Saint Vincent and the Grenadines,VCT,2020-06-17,0,
Saint Vincent and the Grenadines,VCT,2020-06-18,0,
Saint Vincent and the Grenadines,VCT,2020-06-19,0,
Saint Vincent and the Grenadines,VCT,2020-06-20,0,
Saint Vincent and the Grenadines,VCT,2020-06-21,0,
Saint Vincent and the Grenadines,VCT,2020-06-22,0,
Saint Vincent and the Grenadines,VCT,2020-06-23,0,
Saint Vincent and the Grenadines,VCT,2020-06-24,0,
Saint Vincent and the Grenadines,VCT,2020-06-25,0,
Saint Vincent and the Grenadines,VCT,2020-06-26,0,
Saint Vincent and the Grenadines,VCT,2020-06-27,0,
Saint Vincent and the Grenadines,VCT,2020-06-28,0,
Saint Vincent and the Grenadines,VCT,2020-06-29,0,
Saint Vincent and the Grenadines,VCT,2020-06-30,0,
Saint Vincent and the Grenadines,VCT,2020-07-01,0,
Saint Vincent and the Grenadines,VCT,2020-07-02,0,
Saint Vincent and the Grenadines,VCT,2020-07-03,0,
Saint Vincent and the Grenadines,VCT,2020-07-04,0,
Saint Vincent and the Grenadines,VCT,2020-07-05,0,
Saint Vincent and the Grenadines,VCT,2020-07-06,0,
Saint Vincent and the Grenadines,VCT,2020-07-07,0,
Saint Vincent and the Grenadines,VCT,2020-07-08,0,
Saint Vincent and the Grenadines,VCT,2020-07-09,0,
Saint Vincent and the Grenadines,VCT,2020-07-10,0,
Saint Vincent and the Grenadines,VCT,2020-07-11,0,
Saint Vincent and the Grenadines,VCT,2020-07-12,0,
Saint Vincent and the Grenadines,VCT,2020-07-13,0,
Saint Vincent and the Grenadines,VCT,2020-07-14,0,
Saint Vincent and the Grenadines,VCT,2020-07-15,0,
Saint Vincent and the Grenadines,VCT,2020-07-16,0,
Saint Vincent and the Grenadines,VCT,2020-07-17,0,
Saint Vincent and the Grenadines,VCT,2020-07-18,0,
Saint Vincent and the Grenadines,VCT,2020-07-19,0,
Saint Vincent and the Grenadines,VCT,2020-07-20,0,
Saint Vincent and the Grenadines,VCT,2020-07-21,0,
Saint Vincent and the Grenadines,VCT,2020-07-22,0,
Saint Vincent and the Grenadines,VCT,2020-07-23,0,
Saint Vincent and the Grenadines,VCT,2020-07-24,0,
Saint Vincent and the Grenadines,VCT,2020-07-25,0,
Saint Vincent and the Grenadines,VCT,2020-07-26,0,
Saint Vincent and the Grenadines,VCT,2020-07-27,0,
Saint Vincent and the Grenadines,VCT,2020-07-28,0,
Saint Vincent and the Grenadines,VCT,2020-07-29,0,
Saint Vincent and the Grenadines,VCT,2020-07-30,0,
Saint Vincent and the Grenadines,VCT,2020-07-31,0,
Saint Vincent and the Grenadines,VCT,2020-08-01,0,
Saint Vincent and the Grenadines,VCT,2020-08-02,0,
Saint Vincent and the Grenadines,VCT,2020-08-03,0,
Saint Vincent and the Grenadines,VCT,2020-08-04,0,
Saint Vincent and the Grenadines,VCT,2020-08-05,0,
Saint Vincent and the Grenadines,VCT,2020-08-06,0,
Saint Vincent and the Grenadines,VCT,2020-08-07,0,
Saint Vincent and the Grenadines,VCT,2020-08-08,0,
